FridayWeekStock,Cases per Week,Close,Ticker
2019-11-22,0,1.4420000076293946,WELL
2019-11-29,0,1.4240000009536744,WELL
2019-12-06,0,1.3799999952316284,WELL
2019-12-13,0,1.4240000009536744,WELL
2019-12-20,0,1.5299999713897705,WELL
2019-12-27,0,1.5424999594688416,WELL
2020-01-03,0,1.7120000123977661,WELL
2020-01-10,0,1.8319999933242799,WELL
2020-01-17,0,1.805999994277954,WELL
2020-01-24,3,1.734000015258789,WELL
2020-01-31,4,1.8580000162124635,WELL
2020-02-07,0,1.9179999589920045,WELL
2020-02-14,2,1.9550000131130219,WELL
2020-02-21,5,1.8539999961853026,WELL
2020-02-28,33,1.7,WELL
2020-03-06,110,1.549999976158142,WELL
2020-03-13,705,1.327999997138977,WELL
2020-03-20,3168,1.394000029563904,WELL
2020-03-27,7239,1.5119999885559081,WELL
2020-04-03,9481,1.5799999952316284,WELL
2020-04-10,9341,1.6774999797344208,WELL
2020-04-17,12002,1.8300000190734864,WELL
2020-04-24,11118,2.0859999895095824,WELL
2020-05-01,11682,2.4100000858306885,WELL
2020-05-08,8568,3.0480000019073485,WELL
2020-05-15,7835,2.949999988079071,WELL
2020-05-22,7188,2.846000003814697,WELL
2020-05-29,5211,2.859999942779541,WELL
2020-06-05,3808,2.6980000019073485,WELL
2020-06-12,2688,2.709999990463257,WELL
2020-06-19,2410,2.7220000267028808,WELL
2020-06-26,2151,2.862499952316284,WELL
2020-07-03,2039,2.9700000286102295,WELL
2020-07-10,2456,3.2139999866485596,WELL
2020-07-17,3410,3.1240000247955324,WELL
2020-07-24,3143,3.294000005722046,WELL
2020-07-31,2746,4.150000035762787,WELL
2020-08-07,2673,4.53199987411499,WELL
2020-08-14,2639,5.093999862670898,WELL
2020-08-21,2899,4.969999980926514,WELL
2020-08-28,3723,5.733999919891358,WELL
2020-09-04,4430,6.304999947547913,WELL
2020-09-11,5944,6.788000106811523,WELL
2020-09-18,8226,6.645999908447266,WELL
2020-09-25,11442,6.9940001487731935,WELL
2020-10-02,15024,7.492000007629395,WELL
2020-10-09,16169,8.017500042915344,WELL
2020-10-16,17421,8.041999816894531,WELL
2020-10-23,19393,7.624000072479248,WELL
2020-10-30,23597,7.661999988555908,WELL
2020-11-06,30434,7.429999923706054,WELL
2020-11-13,33179,7.181999969482422,WELL
2020-11-20,37345,6.953999996185303,WELL
2020-11-27,43172,6.94399995803833,WELL
2020-12-04,45798,7.009999942779541,WELL
2020-12-11,46571,6.996000003814697,WELL
2020-12-18,46512,7.998000049591065,WELL
2020-12-25,46261,8.103333473205566,WELL
2021-01-01,53718,7.774999976158142,WELL
2021-01-08,53765,7.639999961853027,WELL
2021-01-15,42546,7.909999847412109,WELL
2021-01-22,34659,7.831999969482422,WELL
2021-01-29,27636,7.767999935150146,WELL
2021-02-05,23426,8.645999908447266,WELL
2021-02-12,20339,8.547499895095825,WELL
2021-02-19,20725,8.961999893188477,WELL
2021-02-26,20176,8.555999851226806,WELL
2021-03-05,21361,8.060000133514404,WELL
2021-03-12,23091,8.092000007629395,WELL
2021-03-19,28714,7.648000049591064,WELL
2021-03-26,36355,7.25600004196167,WELL
2021-04-02,48120,7.6524999141693115,WELL
2021-04-09,60680,7.659999942779541,WELL
2021-04-16,59119,7.126000022888183,WELL
2021-04-23,55269,7.43199987411499,WELL
2021-04-30,54212,7.077999877929687,WELL
2021-05-07,47091,7.0559999465942385,WELL
2021-05-14,35032,6.889999961853027,WELL
2021-05-21,23628,6.892500042915344,WELL
2021-05-28,16370,7.1379999160766605,WELL
2021-06-04,10835,7.785999965667725,WELL
2021-06-11,7984,7.865999984741211,WELL
2021-06-18,5390,7.910000133514404,WELL
2021-06-25,4062,8.354999899864197,WELL
2021-07-02,3490,8.638000106811523,WELL
2021-07-09,3045,8.099999809265137,WELL
2021-07-16,2856,7.460000038146973,WELL
2021-07-23,4481,7.2999999046325685,WELL
2021-07-30,6527,7.317499995231628,WELL
2021-08-06,11328,7.6720000267028805,WELL
2021-08-13,15504,7.609999942779541,WELL
2021-08-20,19695,7.45600004196167,WELL
2021-08-27,24386,7.851999950408936,WELL
2021-09-03,26421,7.945000052452087,WELL
2021-09-10,30656,7.576000022888183,WELL
2021-09-17,30093,7.473999977111816,WELL
2021-09-24,30438,7.182000064849854,WELL
2021-10-01,26597,6.884000015258789,WELL
2021-10-08,22206,6.727499961853027,WELL
2021-10-15,19732,6.8700000762939455,WELL
2021-10-22,16338,6.661999988555908,WELL
2021-10-29,15665,6.697999954223633,WELL
2021-11-05,17561,6.861999988555908,WELL
2021-11-12,16819,6.5460000991821286,WELL
2021-11-19,18204,5.969999980926514,WELL
2021-11-26,21107,5.641999912261963,WELL
2021-12-03,10943,5.194999933242798,WELL
